PROVINCIA,DIA,HORA,FERIADO,CAUSA PROBABLE,CLASE FINAL,ZONA,TIPO DE VEHÍCULO 1,SERVICIO 1,EDAD 1,SEXO 1,CONDICIÓN 1,PARTICIPANTE 1
ESMERALDAS,MIERCOLES,05:00:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,URBANA,AUTOMOVIL,PARTICULAR,-1,HOMBRE,ILESO,CONDUCTOR
EL ORO,MARTES,13:18:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,RURAL,MOTOCICLETA,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
MANABI,MARTES,10:45:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",OTROS,RURAL,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,MARTES,21:40:00,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,URBANA,CAMIONETA,ESTADO,47,HOMBRE,ILESO,CONDUCTOR
SANTO DOMINGO DE LOS TSACHILAS,MARTES,14:30:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE PISTA,RURAL,CAMION,PARTICULAR,25,HOMBRE,ILESO,CONDUCTOR
GUAYAS,MARTES,19:30:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,RURAL,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,MARTES,17:30:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,RURAL,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
AZUAY,MARTES,20:30:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,RURAL,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,ILESO,CONDUCTOR
SANTA ELENA,MARTES,20:00:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,URBANA,MOTOCICLETA,PARTICULAR,-1,NO IDENTIFICADO,LESIONADO,CONDUCTOR
EL ORO,MARTES,17:00:00,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,RURAL,CAMION,PUBLICO,-1,HOMBRE,LESIONADO,CONDUCTOR
SANTO DOMINGO DE LOS TSACHILAS,MARTES,20:00:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,RURAL,CAMION,PUBLICO,-1,NO IDENTIFICADO,ILESO,CONDUCTOR
AZUAY,MARTES,21:00:00,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,RURAL,VEHICULO DEPORTIVO UTILITARIO,PARTICULAR,-1,HOMBRE,ILESO,CONDUCTOR
LOS RIOS,MIERCOLES,05:45:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,RURAL,CAMION,PUBLICO,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,MIERCOLES,06:10:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,RURAL,CAMION,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,MIERCOLES,16:30:00,NO,BAJARSE O SUBIRSE DE VEHICULOS EN MOVIMIENTO SIN TOMAR LAS PRECAUCIONES DEBIDA.,CAIDA DE PASAJERO,RURAL,MOTOCICLETA,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
MANABI,MIERCOLES,22:45:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE PISTA,RURAL,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,ILESO,CONDUCTOR
GUAYAS,MIERCOLES,20:20:00,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,URBANA,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,ILESO,CONDUCTOR
LOS RIOS,MIERCOLES,19:00:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
PICHINCHA,JUEVES,02:40:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,RURAL,CAMIONETA,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,MIERCOLES,21:50:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,BUS,PUBLICO,-1,HOMBRE,ILESO,CONDUCTOR
GUAYAS,JUEVES,08:40:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,URBANA,MOTOCICLETA,PARTICULAR,-1,NO IDENTIFICADO,ILESO,CONDUCTOR
SANTO DOMINGO DE LOS TSACHILAS,JUEVES,10:40:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,RURAL,MOTOCICLETA,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
EL ORO,JUEVES,09:50:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,RURAL,CAMIONETA,PARTICULAR,-1,NO IDENTIFICADO,ILESO,CONDUCTOR
SANTA ELENA,JUEVES,10:15:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,MOTOCICLETA,PARTICULAR,-1,NO IDENTIFICADO,LESIONADO,CONDUCTOR
SANTA ELENA,JUEVES,05:50:00,NO,NO GUARDAR LA DISTANCIA LATERAL MINIMA DE SEGURIDAD ENTRE VEHICULOS.,ROZAMIENTOS,URBANA,AUTOMOVIL,PARTICULAR,-1,HOMBRE,ILESO,CONDUCTOR
PICHINCHA,JUEVES,14:10:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE PISTA,RURAL,VEHICULO DEPORTIVO UTILITARIO,PARTICULAR,31,MUJER,ILESO,CONDUCTOR
GUAYAS,VIERNES,01:15:00,NO,NO GUARDAR LA DISTANCIA LATERAL MINIMA DE SEGURIDAD ENTRE VEHICULOS.,ROZAMIENTOS,RURAL,MOTOCICLETA,PARTICULAR,-1,NO IDENTIFICADO,FALLECIDO,CONDUCTOR
GUAYAS,JUEVES,18:00:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,MOTOCICLETA,PARTICULAR,51,HOMBRE,LESIONADO,CONDUCTOR
GUAYAS,JUEVES,21:15:00,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,RURAL,AUTOMOVIL,PARTICULAR,29,HOMBRE,LESIONADO,CONDUCTOR
MANABI,JUEVES,19:40:00,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,RURAL,MOTOCICLETA,PARTICULAR,-1,NO IDENTIFICADO,LESIONADO,CONDUCTOR
GUAYAS,JUEVES,16:40:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,RURAL,CAMIONETA,PARTICULAR,31,HOMBRE,LESIONADO,CONDUCTOR
GUAYAS,VIERNES,04:30:00,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,RURAL,CAMION,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,VIERNES,09:50:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,URBANA,AUTOMOVIL,PARTICULAR,31,HOMBRE,ILESO,CONDUCTOR
LOS RIOS,VIERNES,06:15:00,NO,BAJARSE O SUBIRSE DE VEHICULOS EN MOVIMIENTO SIN TOMAR LAS PRECAUCIONES DEBIDA.,CAIDA DE PASAJERO,RURAL,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
LOS RIOS,JUEVES,23:50:00,NO,NO GUARDAR LA DISTANCIA LATERAL MINIMA DE SEGURIDAD ENTRE VEHICULOS.,ROZAMIENTOS,RURAL,CAMION,PUBLICO,-1,HOMBRE,ILESO,CONDUCTOR
GUAYAS,VIERNES,07:00:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE PISTA,RURAL,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,VIERNES,15:20:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,MOTOCICLETA,PUBLICO,56,HOMBRE,LESIONADO,CONDUCTOR
GUAYAS,SABADO,01:15:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE PISTA,RURAL,CAMION,PARTICULAR,43,HOMBRE,ILESO,CONDUCTOR
GUAYAS,VIERNES,18:40:00,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,RURAL,CAMION,PUBLICO,-1,NO IDENTIFICADO,ILESO,CONDUCTOR
GUAYAS,VIERNES,22:30:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE PISTA,RURAL,CAMIONETA,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,VIERNES,22:12:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE PISTA,URBANA,MOTOCICLETA,PARTICULAR,-1,NO IDENTIFICADO,ILESO,CONDUCTOR
GUAYAS,SABADO,05:20:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE PISTA,RURAL,CAMION,PUBLICO,40,HOMBRE,FALLECIDO,CONDUCTOR
MANABI,SABADO,05:10:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE PISTA,RURAL,CAMION,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
LOS RIOS,VIERNES,23:30:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,VEHICULO DEPORTIVO UTILITARIO,PARTICULAR,43,HOMBRE,ILESO,CONDUCTOR
GUAYAS,SABADO,06:40:00,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,URBANA,BICICLETA,PARTICULAR,-1,NO IDENTIFICADO,ILESO,CONDUCTOR
GUAYAS,VIERNES,19:15:00,NO,CONDUCIR EN SENTIDO CONTRARIO A LA VIA NORMAL DE CIRCULACION.,CHOQUE FRONTAL,URBANA,AUTOMOVIL,PARTICULAR,-1,HOMBRE,ILESO,CONDUCTOR
GUAYAS,SABADO,07:30:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,BICICLETA,PARTICULAR,-1,NO IDENTIFICADO,LESIONADO,CONDUCTOR
LOS RIOS,SABADO,13:37:00,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,URBANA,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,SABADO,02:00:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE PISTA,RURAL,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,SABADO,12:45:00,NO,NO GUARDAR LA DISTANCIA LATERAL MINIMA DE SEGURIDAD ENTRE VEHICULOS.,ROZAMIENTOS,URBANA,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,SABADO,08:40:00,NO,NO GUARDAR LA DISTANCIA LATERAL MINIMA DE SEGURIDAD ENTRE VEHICULOS.,ROZAMIENTOS,URBANA,MOTOCICLETA,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
SANTA ELENA,SABADO,09:45:00,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,URBANA,AUTOMOVIL,PUBLICO,-1,NO IDENTIFICADO,ILESO,CONDUCTOR
GUAYAS,SABADO,12:15:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,ILESO,CONDUCTOR
MANABI,SABADO,15:00:00,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,RURAL,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
LOS RIOS,SABADO,16:20:00,NO,CONDUCIR EN SENTIDO CONTRARIO A LA VIA NORMAL DE CIRCULACION.,CHOQUE FRONTAL,URBANA,MOTOCICLETA,PARTICULAR,48,HOMBRE,FALLECIDO,CONDUCTOR
MANABI,SABADO,14:30:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,RURAL,MOTOCICLETA,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,SABADO,12:25:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,CAMIONETA,PARTICULAR,38,HOMBRE,ILESO,CONDUCTOR
GUAYAS,SABADO,22:45:00,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,URBANA,MOTOCICLETA,PARTICULAR,-1,NO IDENTIFICADO,ILESO,CONDUCTOR
MANABI,SABADO,14:40:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,RURAL,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,LESIONADO,CONDUCTOR
MANABI,SABADO,18:39:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,RURAL,NO IDENTIFICADO,PARTICULAR,28,HOMBRE,LESIONADO,CONDUCTOR
GUAYAS,SABADO,19:20:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,RURAL,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
SANTO DOMINGO DE LOS TSACHILAS,SABADO,17:10:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,RURAL,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,ILESO,CONDUCTOR
GUAYAS,DOMINGO,04:40:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,RURAL,AUTOMOVIL,PARTICULAR,-1,HOMBRE,ILESO,CONDUCTOR
GUAYAS,DOMINGO,02:30:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,URBANA,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,SABADO,10:20:00,NO,BAJARSE O SUBIRSE DE VEHICULOS EN MOVIMIENTO SIN TOMAR LAS PRECAUCIONES DEBIDA.,CAIDA DE PASAJERO,URBANA,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,LESIONADO,PASAJERO
GUAYAS,SABADO,23:05:00,NO,BAJARSE O SUBIRSE DE VEHICULOS EN MOVIMIENTO SIN TOMAR LAS PRECAUCIONES DEBIDA.,CAIDA DE PASAJERO,URBANA,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,ILESO,CONDUCTOR
GUAYAS,DOMINGO,08:00:00,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,URBANA,MOTOCICLETA,PARTICULAR,-1,HOMBRE,LESIONADO,CONDUCTOR
SANTO DOMINGO DE LOS TSACHILAS,SABADO,15:50:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,RURAL,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
EL ORO,SABADO,17:00:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE PISTA,URBANA,AUTOMOVIL,PARTICULAR,75,HOMBRE,LESIONADO,CONDUCTOR
GUAYAS,SABADO,20:10:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,RURAL,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,LESIONADO,CONDUCTOR
MANABI,DOMINGO,02:30:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,RURAL,AUTOMOVIL,PARTICULAR,29,MUJER,LESIONADO,CONDUCTOR
SANTA ELENA,DOMINGO,06:30:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PERDIDA DE PISTA,RURAL,AUTOMOVIL,PARTICULAR,32,HOMBRE,LESIONADO,CONDUCTOR
GUAYAS,DOMINGO,09:20:00,NO,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHICULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,URBANA,MOTOCICLETA,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
MANABI,SABADO,08:10:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,RURAL,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,DOMINGO,11:30:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,MOTOCICLETA,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,SABADO,22:20:00,NO,BAJARSE O SUBIRSE DE VEHICULOS EN MOVIMIENTO SIN TOMAR LAS PRECAUCIONES DEBIDA.,CAIDA DE PASAJERO,RURAL,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,LESIONADO,PASAJERO
LOS RIOS,DOMINGO,10:05:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,URBANA,MOTOCICLETA,PARTICULAR,-1,HOMBRE,LESIONADO,CONDUCTOR
EL ORO,DOMINGO,03:00:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,RURAL,MOTOCICLETA,PARTICULAR,-1,NO IDENTIFICADO,LESIONADO,CONDUCTOR
GUAYAS,VIERNES,19:30:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,URBANA,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
GUAYAS,DOMINGO,16:00:00,NO,BAJARSE O SUBIRSE DE VEHICULOS EN MOVIMIENTO SIN TOMAR LAS PRECAUCIONES DEBIDA.,CAIDA DE PASAJERO,URBANA,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,NO IDENTIFICADO,CONDUCTOR
LOS RIOS,DOMINGO,14:18:00,NO,NO GUARDAR LA DISTANCIA LATERAL MINIMA DE SEGURIDAD ENTRE VEHICULOS.,ROZAMIENTOS,RURAL,CAMIONETA,PARTICULAR,-1,NO IDENTIFICADO,FALLECIDO,CONDUCTOR
GUAYAS,DOMINGO,04:00:00,NO,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,URBANA,NO IDENTIFICADO,PARTICULAR,-1,NO IDENTIFICADO,ILESO,CONDUCTOR
GUAYAS,DOMINGO,13:40:00,NO,"NO RESPETAR LAS SENALES REGLAMENTARIAS DE TRANSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",OTROS,URBANA,AUTOMOVIL,PARTICULAR,-1,NO IDENTIFICADO,ILESO,CONDUCTOR
